"Reason for Credit Entry","Sub Order No","Order Date","Customer State","Product Name","SKU","Size","Quantity","Supplier Listed Price (Incl. GST + Commission)","Supplier Discounted Price (Incl GST and Commision)","Packet Id"
"DELIVERED","55158522959258560_1","2024-08-14","Odisha","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55158572862034432_1","2024-08-14","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","55158587811589762_1","2024-08-14","Delhi","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55159276713436096_1","2024-08-14","Maharashtra","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","55160603803804608_1","2024-08-14","Rajasthan","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","55164465076544192_1","2024-08-14","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","55166643006644928_1","2024-08-14","Karnataka","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 6 (Blue)","Blue/6","Free Size","1","131.0","131.0",
"DELIVERED","55168909577441792_1","2024-08-14","Odisha","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","55169031469782272_1","2024-08-14","Chhattisgarh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 6 (Red)","Red/6","Free Size","1","124.0","124.0",
"DELIVERED","55169403886281408_1","2024-08-14","Punjab","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","55170028869407232_1","2024-08-14","Uttar Pradesh","Nivasam Rust Free Plant Container, Holds upto 60 Kgs-Pack of 8 (Green)","WK/NewPotStand/Green/8","Free Size","1","159.0","144.0",
"DELIVERED","55170856587613440_1","2024-08-14","Karnataka","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","55172252821136064_1","2024-08-14","Karnataka","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","55172678499324417_1","2024-08-14","Telangana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55178102361446208_1","2024-08-14","Bihar","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","55179859772723712_1","2024-08-14","Rajasthan","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","55181007952959296_1","2024-08-14","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55181173178802880_1","2024-08-14","West Bengal","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"CANCELLED","55186260600447936_1","2024-08-14","Telangana","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","236.0","236.0",
"DELIVERED","55188307759485441_1","2024-08-14","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55189987655406853_1","2024-08-14","Haryana","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"RTO_COMPLETE","55192276960437184_1","2024-08-14","Uttarakhand","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","255.0",
"CANCELLED","55194157464052672_1","2024-08-14","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","55194181414147328_1","2024-08-14","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55198936817881600_1","2024-08-14","Kerala","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55199287537193472_1","2024-08-14","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","255.0",
"DELIVERED","55199626141259584_1","2024-08-14","Uttar Pradesh","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","95.0",
"DELIVERED","55201605290336960_1","2024-08-14","Maharashtra","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","55202034735010305_1","2024-08-14","Karnataka","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"RTO_COMPLETE","55203649575604736_1","2024-08-14","Andhra Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","55203616299049920_1","2024-08-14","Uttarakhand","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","78.0",
"DELIVERED","55204884336759297_1","2024-08-14","Jammu & Kashmir","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Red)","WK/NewPotStand/Red/16","Free Size","1","282.0","282.0",
"DELIVERED","55204950751040768_1","2024-08-14","Andhra Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","236.0","236.0",
"DELIVERED","55205855089120512_1","2024-08-14","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Red)","WK/NewPotStand/Red/16","Free Size","1","282.0","282.0",
"DELIVERED","55205982917251584_1","2024-08-14","Himachal Pradesh","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","55206233686299142_1","2024-08-14","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55206407345166144_1","2024-08-14","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55207753540215488_1","2024-08-14","Uttarakhand","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","177.0",
"DELIVERED","55208029391148288_1","2024-08-14","Maharashtra ","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","55209105817379520_1","2024-08-14","karnataka","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Green)","WK/NewPotStand/Green/16","Free Size","1","261.0","261.0",
"DELIVERED","55209701482320384_1","2024-08-14","Uttar Pradesh","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","55212119074951680_1","2024-08-14","Rajasthan","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55213515381449408_1","2024-08-14","Himachal Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55215880020940032_1","2024-08-14","Karnataka","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","2","105.0","105.0",
"DELIVERED","55218993771619008_1","2024-08-14","Uttar Pradesh","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","66.0",
"DELIVERED","55228514439419712_1","2024-08-14","Telangana","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Blue)","WK/NewPotStand/Blue/16","Free Size","1","255.0","255.0",
"CANCELLED","55230671594090113_1","2024-08-14","Bihar","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55233336239612864_1","2024-08-14","Bihar","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"RTO_COMPLETE","55235978962182848_1","2024-08-14","Bihar","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55236419934902080_1","2024-08-14","West Bengal","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55239151391122112_1","2024-08-14","Andhra Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"CANCELLED","55240137123196552_1","2024-08-14","Maharashtra","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","80.0",
"DELIVERED","55240230629954048_1","2024-08-14","Uttarakhand","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","55242947118130112_1","2024-08-14","Gujarat","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"CANCELLED","55248781957033601_1","2024-08-14","Maharashtra","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","90.0","90.0",
"CANCELLED","55249423920426624_1","2024-08-14","Andhra Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 5 (Yellow)","WK/NewPotStand/Yellow/5","Free Size","1","114.0","114.0",
"DELIVERED","55251186274692737_1","2024-08-14","Telangana","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Red, 4 Pack)","NV/NewPotStand/Red/4","Free Size","1","73.0","66.0",
"CANCELLED","55254930937337088_1","2024-08-14","Uttarakhand","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","197.0",
"DELIVERED","55259285026926208_1","2024-08-14","Uttarakhand","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","55260786206693696_1","2024-08-14","Bihar","Nivasam Rust Free Plant Container, Holds upto 60 Kgs-Pack of 8 (Red)","WK/NewPotStand/Red/8","Free Size","1","170.0","170.0",
"DELIVERED","55262371880098112_1","2024-08-14","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","55262996470735552_1","2024-08-14","Uttar Pradesh","Nivasam Flower Pot Stand for garden, living room, balcony,, Holds Upto 60 Kg-Pack of 16 (Green)","WK/NewPotStand/Green/16","Free Size","1","261.0","235.0",
"DELIVERED","55266295152366848_1","2024-08-14","Haryana","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","160.0",
"DELIVERED","55267740155531778_1","2024-08-14","Tamilnadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","78.0","71.0",
"DELIVERED","55268880395523328_1","2024-08-14","Jharkhand","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","55269169708552704_1","2024-08-14","West Bengal","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","177.0","160.0",
"DELIVERED","55269695700493248_1","2024-08-14","Punjab","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","55269862603379200_1","2024-08-14","Jharkhand","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Multicolor))","Multi/12","Free Size","1","197.0","178.0",
"DELIVERED","55270259486872832_1","2024-08-14","Kerala","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"DELIVERED","55270931459894912_1","2024-08-14","Telangana","Nivasam Rust Free Plant Container, Holds Upto 60 Kgs-Pack of 12 (Green)","Green/12","Free Size","1","203.0","183.0",
"DELIVERED","55272533553996736_1","2024-08-14","Karnataka","Nivasam Flower Pot Stand for garden | Flower Pot Stand Balcony | Flower Stand For Living Room | Pot Stand For Home | (Yellow, 4 Pack)","NV/NewPotStand/Yellow/4","Free Size","1","73.0","73.0",
"DELIVERED","55272916951802560_1","2024-08-14","Tamil Nadu","Trendy Personal Pot Stand(Pack Of 5)","1","Free Size","1","105.0","105.0",
"DELIVERED","55274411813662336_1","2024-08-14","Tamil Nadu","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
"CANCELLED","55274838609260165_1","2024-08-14","Haryana","Manoyog Exta Large Waterproof Baby Play Mat BPA Free - Reversible, Non-Toxic XPE Foam Travell Bag Included (6.5x5 ft) (0.6 cm Thickness) (Lions and Zebras)","NV/PlayMat.6/LionZebra","Free Size","1","572.0","572.0",
"DELIVERED","55275220622891328_1","2024-08-14","Uttar Pradesh","Nivasam Soft Paper Tissue for home, kitchen, office (400 Pieces)","NV/TissuePaper/1ply/4Box","Free Size","1","80.0","72.0",
